Banco;Sector;Entidad Responsable;Bpin;Nombre Proyecto;Estado;Horizonte;Valor Total;Localizaciones
SGR;Ambiente Y Desarrollo Sostenible;Hispania,Antioquia;2023053530002;Instalación De Estufas Eficientes Fijas Y Entrega De Material Vegetal Para Siembra A Familias Rurales En Jurisdicción Del P.O.M.C.A Del Rio San Juan En El Municipio De   Hispania;Formulación;2023 - 2023;228944612,00;1
SGR;Ambiente Y Desarrollo Sostenible;Hispania,Antioquia;2023053530001;Implementación De Acciones De Conservación En El Plan De Manejo Del P.O.M.C.A De Vida Del Rio San Juan En El Municipio De   Hispania;Formulación;2023 - 2023;230374293,00;1
Territorio;Cultura;Heliconia,Antioquia;2023053470051;Fortalecimiento Al Patrimonio Cultural Intangible En El Municipio De  Heliconia;En Ejecución;2023 - 2023;298746775,00;1
SGR;Transporte;Heliconia,Antioquia;2023053470050;Construcción Placa Huella En La Vereda La Pava Del Municipio De  Heliconia;Terminado;2023 - 2023;373766913,64;1
Territorio;Inclusión Social Y Reconciliación;Heliconia,Antioquia;2023053470049;Fortalecimiento De La Atención Del Adulto Mayor Mediante El Programa Legado Y La Financiación Del Cupo Persona En El Municipio De  Heliconia;En Ejecución;2023 - 2023;115200000,00;1
Territorio;Gobierno Territorial;Heliconia,Antioquia;2023053470048;Fortalecimiento Del Programa De Seguridad Y Convivencia Ciudadana Del Municipio De  Heliconia;En Ejecución;2023 - 2023;122485200,00;1
SGR;Deporte Y Recreación;Heliconia,Antioquia;2023053470047;Construcción De Placa Deportiva En La Vereda Palo Blanco Del Municipio De  Heliconia;Terminado;2023 - 2023;371348537,00;1
SGR;Deporte Y Recreación;Heliconia,Antioquia;2023053470046;Mantenimiento De Escenarios Deportivos En El Municipio De  Heliconia;Terminado;2023 - 2023;267786855,00;1
Territorio;Deporte Y Recreación;Heliconia,Antioquia;2023053470045;Adecuación De Cubierta Del Escenario Deportivo - Coliseo Guillermo Gaviria Correa Del Municipio De  Heliconia;En Ejecución;2023 - 2023;530407798,00;1
Territorio;Gobierno Territorial;Heliconia,Antioquia;2023053470044;Apoyo Logístico Para El Desarrollo De Procesos Electorales En El Municipio De  Heliconia;Formulación;2023 - 2023;10000000,00;1
Territorio;Salud Y Protección Social;Heliconia,Antioquia;2023053470043;Fortalecimiento De La Seguridad Alimentaria Y Nutricional En Hogares Vulnerables Del Municipio De  Heliconia;En Ejecución;2023 - 2023;40000000,00;1
Territorio;Inclusión Social Y Reconciliación;Heliconia,Antioquia;2023053470042;Fortalecimiento Institucional Del Programa Más Familias En Acción Del Municipio De  Heliconia;En Ejecución;2023 - 2023;18071000,00;1
Territorio;Vivienda, Ciudad Y Territorio;Heliconia,Antioquia;2023053470041;Adecuación De Infraestructura Para El Mejoramiento Del Entorno Urbanístico Del Espacio Público En El Municipio De  Heliconia;En Ejecución;2023 - 2023;5000000,00;1
Territorio;Justicia Y Del Derecho;Heliconia,Antioquia;2023053470040;Fortalecimiento Al Servicio Del Centro De Reclusión En Garantía De La Atención Del Recluso Del Municipio De  Heliconia;En Ejecución;2023 - 2023;61056000,00;1
SGR;Deporte Y Recreación;Heliconia,Antioquia;2023053470039;Instalación De Parques Biosaludables Y Parque Infantil En El Municipio De  Heliconia;Terminado;2023 - 2023;598067619,00;1
Territorio;Comercio, Industria Y Turismo;Heliconia,Antioquia;2023053470038;Apoyo A La Implementación De Acciones Turísticas Para La Consolidación Del Sector En El Municipio De  Heliconia;Formulación;2023 - 2023;1000000,00;1
Territorio;Gobierno Territorial;Heliconia,Antioquia;2023053470037;Mejoramiento De La Participación Ciudadana Del Municipio De  Heliconia;En Ejecución;2023 - 2023;68287500,00;1
Territorio;Gobierno Territorial;Heliconia,Antioquia;2023053470036;Fortalecimiento A La Gestión Y Dirección De La Administración Pública Territorial Del Municipio De  Heliconia;En Ejecución;2023 - 2023;9388752,00;1
Territorio;Gobierno Territorial;Heliconia,Antioquia;2023053470035;Fortalecimiento A La Gestión De La Secretaría De Planeación Y Desarrollo Territorial Del Municipio De  Heliconia;En Ejecución;2023 - 2023;125102400,00;1
Territorio;Minas Y Energía;Heliconia,Antioquia;2023053470034;Servicio De Acceso Al Servicio Público Domiciliario De Gas Combustible En El Municipio De  Heliconia;Formulación;2023 - 2023;10000000,00;1
Territorio;Vivienda, Ciudad Y Territorio;Heliconia,Antioquia;2023053470033;Contribución De Los Subsidios De Las Tarifas De Los Servicios Públicos De Acueducto Alcantarillado Y Aseo Del Municipio De  Heliconia;En Ejecución;2023 - 2023;276526479,00;1
Territorio;Ambiente Y Desarrollo Sostenible;Heliconia,Antioquia;2023053470032;Elaboración De Acciones Orientadas En Gestión Del Cambio Climático Para Un Desarrollo Bajo En Carbono Y Resiliente Al Clima En El Municipio De  Heliconia;Formulación;2023 - 2023;5000000,00;1
Territorio;Gobierno Territorial;Heliconia,Antioquia;2023053470031;Servicio De Apoyo Para Atención Por Situaciones De Emergencia Desastre O Declaratorias De Calamidad Pública En El Municipio De  Heliconia;En Ejecución;2023 - 2023;29646740,00;1
Territorio;Ambiente Y Desarrollo Sostenible;Heliconia,Antioquia;2023053470030;Adquisición De Áreas Para La Protección Del Sistema Hídrico Y De Reserva Natural Del Municipio De  Heliconia;Formulación;2023 - 2023;19858457,00;1
Territorio;Transporte;Heliconia,Antioquia;2023053470029;Mejoramiento De La Red Vial A Cargo Del Municipio De  Heliconia;En Ejecución;2023 - 2023;236913970,00;1
Territorio;Transporte;Heliconia,Antioquia;2023053470028;Fortalecimiento Del Programa De Seguridad Vial Del Municipio De  Heliconia;Formulación;2023 - 2023;5000000,00;1
Territorio;Agricultura Y Desarrollo Rural;Heliconia,Antioquia;2023053470027;Fortalecimiento A La Extensión Rural Del Sector Agropecuario Del Municipio De  Heliconia;En Ejecución;2023 - 2023;21381000,00;1
Territorio;Inclusión Social Y Reconciliación;Heliconia,Antioquia;2023053470026;Mejoramiento De La Atención Social Y Humanitaria En Garantía De Los Derechos De Las Víctimas Del Municipio De  Heliconia;En Ejecución;2023 - 2023;80219100,00;1
Territorio;Inclusión Social Y Reconciliación;Heliconia,Antioquia;2023053470025;Implementación De Acciones Institucionales Para El Goce De Los Derechos De La Población Con Discapacidad Del Municipio De  Heliconia;En Ejecución;2023 - 2023;40169900,00;1
Territorio;Gobierno Territorial;Heliconia,Antioquia;2023053470024;Servicio De Orientación A Las Relaciones De Poder Asimétricas Basadas En El Género Y De Juventud En El Municipio De  Heliconia;En Ejecución;2023 - 2023;18966129,00;1
Territorio;Deporte Y Recreación;Heliconia,Antioquia;2023053470023;Construcción De Parques Infantiles En El Municipio De  Heliconia;Formulación;2023 - 2023;5000000,00;1
Territorio;Gobierno Territorial;Heliconia,Antioquia;2023053470022;Servicio De Atención Y Protección A Los Derechos De La Población Lgbtiq+ Y La Prevención De Su Vulneración En El Municipio De  Heliconia;En Ejecución;2023 - 2023;29803200,00;1
Territorio;Inclusión Social Y Reconciliación;Heliconia,Antioquia;2023053470021;Fortalecimiento Al Programa De Primera Infancia Infancia Adolescencia Juventud Y Sus Familias En El Municipio De  Heliconia;En Ejecución;2023 - 2023;40346100,00;1
Territorio;Deporte Y Recreación;Heliconia,Antioquia;2023053470020;Fortalecimiento Del Sector Deporte Actividad Física Y Recreación Del Municipio De  Heliconia;En Ejecución;2023 - 2023;146936560,00;1
Territorio;Cultura;Heliconia,Antioquia;2023053470019;Servicio De Fomento Al Acceso Y La Promoción De La Lectura Y La Escritura En El Municipio De  Heliconia;En Ejecución;2023 - 2023;27381000,00;1
Territorio;Cultura;Heliconia,Antioquia;2023053470018;Consolidación A La Gestión Cultural Del Municipio De  Heliconia;En Ejecución;2023 - 2023;111050646,00;1
Territorio;Educación;Heliconia,Antioquia;2023053470017;Servicio De Apoyo Financiero Para El Acceso A La Educación Superior Del Municipio De  Heliconia;Formulación;2023 - 2023;4000000,00;1
Territorio;Educación;Heliconia,Antioquia;2023053470016;Fortalecimiento Al Sistema De Matriculas Estudiantil - Simat Del Municipio De  Heliconia;En Ejecución;2023 - 2023;17768300,00;1
Territorio;Educación;Heliconia,Antioquia;2023053470015;Implementación De Acciones Y Estrategias De Acceso Y Permanencia A La Educación En El Municipio De  Heliconia;En Ejecución;2023 - 2023;34777950,00;1
Territorio;Educación;Heliconia,Antioquia;2023053470014;Fortalecimiento Al Programa De Alimentación Escolar (Pae) 2023 Del Municipio De  Heliconia;En Ejecución;2023 - 2023;37766404,00;1
Territorio;Educación;Heliconia,Antioquia;2023053470013;Mejoramiento De Las Sedes Educativas Del Municipio De  Heliconia;En Ejecución;2023 - 2023;1030830112,00;1
Territorio;Salud Y Protección Social;Heliconia,Antioquia;2023053470012;Fortalecimiento A Los Grupos Vulnerables En Salud Pública Del Municipio De  Heliconia;Formulación;2023 - 2023;6800000,00;1
Territorio;Salud Y Protección Social;Heliconia,Antioquia;2023053470011;Fortalecimiento En Salud Pública A La Gestión Del Riesgo Y Desastres Del Municipio De  Heliconia;Formulación;2023 - 2023;3000000,00;1
Territorio;Salud Y Protección Social;Heliconia,Antioquia;2023053470010;Fortalecimiento A La Seguridad Alimentaria Y Nutricional Del Municipio De  Heliconia;Formulación;2023 - 2023;5000000,00;1
SGR;Deporte Y Recreación;Heliconia,Antioquia;2023053470009;Mantenimiento De Coliseos Cubiertos En El Municipio De  Heliconia;Formulación;2023 - 2023;1000000,00;1
SGR;Deporte Y Recreación;Heliconia,Antioquia;2023053470008;Construcción De Gimnasios Al Aire Libre Y Parque Recreativo En El Municipio De  Heliconia;Formulación;2023 - 2023;2000000,00;1
Territorio;Salud Y Protección Social;Heliconia,Antioquia;2023053470007;Fortalecimiento A La Salud Ambiental En El Municipio De  Heliconia;Formulación;2023 - 2023;5000000,00;1
SGR;Ambiente Y Desarrollo Sostenible;Heliconia,Antioquia;2023053470006;Instalación De Estufas Eficientes Fijas Para Familias Rurales En Jurisdicción Del Drmi Bosque Seco Del Occidente Antioqueño Y Drmi Divisoria Valle De Aburra Rio Cauca  Heliconia;Terminado;2023 - 2023;232000918,80;1
SGR;Deporte Y Recreación;Heliconia,Antioquia;2023053470005;Estudios Y Diseños Para La Construcción De La Placa Deportiva De La Vereda Palo Blanco Del Municipio De  Heliconia;Terminado;2023 - 2023;25029102,00;1
SGR;Transporte;Heliconia,Antioquia;2023053470004;Estudios Y Diseños Para La Construcción De La Placa Huella En La Vereda La Pava Del Municipio De  Heliconia;Terminado;2023 - 2023;27325922,00;1
Territorio;Salud Y Protección Social;Heliconia,Antioquia;2023053470003;Fortalecimiento En La Vigilancia Y Control De Salud Pública En El Municipio De  Heliconia;En Ejecución;2023 - 2023;80855160,00;1
Territorio;Salud Y Protección Social;Heliconia,Antioquia;2023053470002;Aportes Para La Atención En Salud De La Población Subsidiada Y No Asegurada Del Municipio De  Heliconia;Formulación;2023 - 2023;1415899996,00;1
SGR;Educación;Heliconia,Antioquia;2023053470001;Implementación Del Programa De Alimentación Escolar - Pae - En El Municipio De  Heliconia;Terminado;2023 - 2023;240768621,00;1
Territorio;Transporte;Guatapé,Antioquia;2023053210035;Mejoramiento De La Red Vial Urbana Y Rural Sector El Roble Del Municipio De   Guatape;En Ejecución;2023 - 2024;5567810707,38;1
Territorio;Inclusión Social Y Reconciliación;Guatapé,Antioquia;2023053210034;Prevención De Vulnerabilidad En La Tercera Juventud Del Municipio De  Guatape;En Ejecución;2023 - 2023;196721790,00;1
Territorio;Tecnologías De La Información Y Las Comunicaciones;Guatapé,Antioquia;2023053210033;Implementación De La Estrategia 360 Y Ciudades Inteligentes Para Aumentar La Conectividad En Las Zonas Urbanas Y Rurales De  Guatape;En Ejecución;2023 - 2023;9965441002,00;1
Territorio;Educación;Guatapé,Antioquia;2023053210032;Fortalecimiento Del Sistema Educativo A Través De La Implementación De Estrategias Y Programas Que Dinamicen La Educación En Todos Los Niveles Y Grupos Poblacionales Del Municipio De   Guatape;En Ejecución;2023 - 2023;195630000,00;1
Territorio;Inclusión Social Y Reconciliación;Guatapé,Antioquia;2023053210031;Apoyo A Eventos Escenográficos Artísticos Y Culturales Buscando Estrategias De Comunicación Integridad Y Desarrollo Turístico En  En Relación A Las Diferentes Actividades Que Se Enfocan A La Población Del Municipio De   Guatape;En Ejecución;2023 - 2023;450000000,00;1
Territorio;Deporte Y Recreación;Guatapé,Antioquia;2023053210030;Construcción De Las Obras De Cerramiento Perimetral E Ingreso Peatonal Al Proyecto Sacúdete Al Parque En El Municipio De  Guatape;En Ejecución;2023 - 2023;250130853,00;1
Territorio;Transporte;Guatapé,Antioquia;2023053210029;Apoyo A La Gestión De La Secretaría De Planeación Y Obras Publicas Para El Seguimiento Y Revisión De Los Planes Viales Que Se Presenten En El Municipio De Guatape   Guatape;En Ejecución;2023 - 2023;50000000,00;1
Territorio;Inclusión Social Y Reconciliación;Guatapé,Antioquia;2023053210028;Construcción E Implementación De La Política Publica De Juventud En El Municipio De  Guatape;En Ejecución;2023 - 2023;100000000,00;1
SGR;Transporte;Guatapé,Antioquia;2023053210027;Mejoramiento De Condiciones Viales Sector Santorini Del Municipio De  Guatape;Terminado;2023 - 2023;822557847,00;1
Territorio;Educación;Guatapé,Antioquia;2023053210026;Fortalecimiento Del Sistema Educativo A Través De La Implementación De Estrategias Y Programas Que Dinamicen La Educación En Todos Los Niveles Y Grupos Poblacionales Del Municipio De   Guatape;En Ejecución;2023 - 2023;65000000,00;1
Territorio;Educación;Guatapé,Antioquia;2023053210025;Fortalecimiento De La Propuesta De Desarrollo Humano Y Social Movimiento Niño Para Mejorar Su Impacto En El Desarrollo Humano Social Y Humanizante Del Municipio  Guatape;En Ejecución;2023 - 2023;93000000,00;1
Territorio;Comercio, Industria Y Turismo;Guatapé,Antioquia;2023053210024;Implementación De Alumbrado Navideño Y Mantenimiento De Alumbrados Publicos  Como Generador De Sano Esparcimineto Y Atractivo Turistico En El Municipio De  Guatape;En Ejecución;2023 - 2023;650000000,00;1
Territorio;Gobierno Territorial;Guatapé,Antioquia;2023053210023;Contribución E Implementación De Estrategias Para Estructurar Y Gestionar Proyectos A Través De La Provincia De Aguas Bosques Y Turismo Para El Cumplimiento De Las Metas Del Plan De Desarrollo Del Municipio De   Guatape;En Ejecución;2023 - 2024;450000000,00;1
Territorio;Transporte;Guatapé,Antioquia;2023053210022;Mejoramiento De La Red Vial Urbana Y Rural Del Municipio De  Guatape;En Ejecución;2023 - 2023;7715269007,00;1
Territorio;Vivienda, Ciudad Y Territorio;Guatapé,Antioquia;2023053210021;Fortalecimiento A Los Procesos De  Generación De La Nomenclatura Suministro E Instalación De Placas Viales Domiciliarias Y Señalización Sentido Vial En El Municipio De   Guatape;En Ejecución;2023 - 2023;150000000,00;1
Territorio;Ambiente Y Desarrollo Sostenible;Guatapé,Antioquia;2023053210020;Apoyo Y Gestión A Los Procesos Y Proyectos Ambientales Enmarcados En El Cumplimiento De Las Metas Del Plan De Desarrollo Del  Municipio De  Guatape;En Ejecución;2023 - 2023;150000000,00;1
Territorio;Cultura;Guatapé,Antioquia;2023053210019;Mantenimiento De Infraestructura Cultural En El Municipio De   Guatape;En Ejecución;2023 - 2023;140000000,00;1
Territorio;Tecnologías De La Información Y Las Comunicaciones;Guatapé,Antioquia;2023053210018;Fortalecimiento  De Los Procesos Comunicacionales Para La Divulgación De La Gestión Y Ejecución De Planes Programas Y Proyectos A Través Del Plan De Medios Establecidos Por La Administración Municipal De  Guatape;En Ejecución;2023 - 2023;470000000,00;1
Territorio;Gobierno Territorial;Guatapé,Antioquia;2023053210017;Fortalecimiento De Las Estrategias De Seguridad Y Convivencia Del Municipio De    Guatape;En Ejecución;2023 - 2023;1550000000,00;1
